,State,County,2022_Median_AQI,2021_Median_AQI,2020_Median_AQI,2019_Median_AQI,2018_Median_AQI,2017_Median_AQI,2016_Median_AQI,2015_Median_AQI,2014_Median_AQI,2013_Median_AQI,2012_Median_AQI,2011_Median_AQI,2010_Median_AQI,2009_Median_AQI,2008_Median_AQI,2007_Median_AQI,2006_Median_AQI,2005_Median_AQI,2004_Median_AQI,2003_Median_AQI,2002_Median_AQI,2001_Median_AQI,2000_Median_AQI,1999_Median_AQI,1998_Median_AQI,1997_Median_AQI,1996_Median_AQI,1995_Median_AQI,1994_Median_AQI,1993_Median_AQI,1992_Median_AQI,1991_Median_AQI,1990_Median_AQI,1989_Median_AQI,1988_Median_AQI,1987_Median_AQI,1986_Median_AQI,1985_Median_AQI,1984_Median_AQI,1983_Median_AQI,1982_Median_AQI,1981_Median_AQI,1980_Median_AQI
670,North Carolina,Avery,39.0,40.0,37.0,40.0,38.0,40.0,41.0,40.0,40.0,40.0,42.0,43.0,44.0,40.0,44.0,45.0,44.0,44.0,43.0,44,45.0,45.0,47.0,49.0,48.0,45.0,45.0,49.0,43.0,45.0,44.0,46.0,48.0,,,,,,,,,,
671,North Carolina,Buncombe,37.0,35.0,31.0,38.0,35.0,39.0,38.0,36.0,37.0,36.0,40.0,42.0,44.0,40.0,45.0,53.0,51.0,49.0,49.0,46,48.0,48.0,51.0,56.0,36.0,32.0,33.0,30.0,32.0,36.0,36.0,32.0,38.0,39.0,64.0,44.0,40.0,40.0,37.0,74.0,43.0,47.0,45.0
672,North Carolina,Cabarrus,,,,,,,,,,,,,,,,,,,53.0,53,52.0,52.0,56.0,53.0,19.0,18.0,20.0,19.0,20.0,22.0,19.0,,,,,,,,,,,,
673,North Carolina,Caldwell,40.0,40.0,34.0,42.0,39.0,42.0,43.0,42.0,38.0,37.0,42.0,45.0,44.0,37.0,48.0,49.0,47.0,46.0,41.0,46,49.0,49.0,51.0,71.0,61.0,49.0,,61.0,,48.0,,47.0,,48.0,,,46.0,,46.0,49.0,49.0,44.0,
674,North Carolina,Camden,,,,,,,,,,,,,,,,,,,43.0,44,,44.0,42.0,48.0,47.0,49.0,,47.0,45.0,47.0,44.0,,47.0,48.0,44.0,,,,,,,,
675,North Carolina,Carteret,38.0,35.0,34.0,37.0,38.0,35.0,36.0,37.0,37.0,34.0,35.0,39.0,37.0,35.0,33.0,37.0,38.0,38.0,37.0,38,38.0,38.0,39.0,41.0,42.0,41.0,39.0,35.0,39.0,,,,,,,,,,,,,,
676,North Carolina,Caswell,40.0,38.0,31.0,39.0,40.0,37.0,32.0,40.0,44.0,41.0,43.0,43.0,44.0,44.0,47.0,52.0,53.0,48.0,43.0,47,51.0,52.0,52.0,49.0,64.0,67.0,64.0,44.0,48.0,80.0,,,,,,,,,,,,,
677,North Carolina,Catawba,35.0,35.0,31.0,33.0,32.0,33.0,36.0,39.0,35.0,33.0,39.0,43.0,45.0,42.0,54.0,57.0,55.0,60.0,56.0,58,57.0,54.0,59.0,59.0,20.0,21.0,22.0,20.0,22.0,25.0,27.0,,,,,,,,,,,,
678,North Carolina,Chatham,,,,,,,,38.0,37.0,32.0,37.0,41.0,40.0,36.0,43.0,48.0,46.0,46.0,42.0,42,51.0,48.0,47.0,45.0,64.0,54.0,46.0,45.0,34.0,,39.0,,,45.0,,50.0,,,,,,,
679,North Carolina,Cumberland,41.0,41.0,35.0,41.0,38.0,43.0,41.0,41.0,43.0,39.0,42.0,48.0,48.0,45.0,51.0,54.0,53.0,44.0,39.0,40,44.0,45.0,47.0,44.0,42.0,42.0,39.0,33.0,38.0,42.0,39.0,41.0,46.0,43.0,43.0,45.0,64.0,46.0,,58.0,47.0,47.0,
680,North Carolina,Davidson,35.0,35.0,32.0,35.0,37.0,35.0,35.0,45.0,43.0,40.0,43.0,47.0,45.0,43.0,51.0,53.0,56.0,59.0,58.0,55,55.0,56.0,61.0,56.0,23.0,21.0,23.0,25.0,24.0,27.0,24.0,,,,,,,,,,,,
681,North Carolina,Davie,,,,,,,,,44.0,40.0,44.0,47.0,48.0,41.0,48.0,64.0,50.0,49.0,44.0,49,58.0,61.0,61.0,67.0,61.0,64.0,54.0,16.0,39.0,54.0,49.0,49.0,,,84.0,,,46.0,45.0,48.0,44.0,,
682,North Carolina,Duplin,,,,,,,,26.0,41.0,38.0,42.0,34.0,35.0,30.0,41.0,38.0,43.0,41.0,48.0,40,48.0,48.0,49.0,48.0,61.0,42.0,42.0,38.0,42.0,50.0,44.0,,,,,,,,,,,,
683,North Carolina,Durham,40.0,39.0,35.0,42.0,42.0,43.0,41.0,41.0,40.0,36.0,39.0,43.0,45.0,42.0,51.0,50.0,52.0,52.0,53.0,51,54.0,56.0,59.0,54.0,38.0,41.0,40.0,36.0,40.0,36.0,23.0,30.0,33.0,33.0,40.0,40.0,42.0,36.0,50.0,39.0,42.0,47.0,49.0
684,North Carolina,Edgecombe,38.0,36.0,32.0,36.0,33.0,37.0,34.0,36.0,36.0,36.0,39.0,43.0,46.0,40.0,46.0,50.0,48.0,48.0,42.0,46,51.0,50.0,53.0,46.0,47.0,48.0,45.0,18.0,18.0,54.0,21.0,,50.0,,,61.0,,50.0,46.0,58.0,,,
685,North Carolina,Forsyth,44.0,43.0,40.0,45.0,44.0,43.0,42.0,43.0,47.0,43.0,44.0,47.0,52.0,48.0,53.0,56.0,56.0,54.0,56.0,54,56.0,58.0,58.0,59.0,43.0,45.0,44.0,43.0,45.0,47.0,44.0,46.0,49.0,47.0,48.0,48.0,44.0,41.0,38.0,30.0,30.0,33.0,27.0
686,North Carolina,Franklin,,,,,,,,43.0,40.0,38.0,42.0,45.0,44.0,39.0,45.0,50.0,47.0,49.0,43.0,45,51.0,49.0,48.0,44.0,61.0,67.0,51.0,47.0,50.0,58.0,,,,,,,,,,,,,
687,North Carolina,Gaston,,,,,,,,29.0,33.0,32.0,40.0,43.0,44.0,41.0,50.0,51.0,56.0,54.0,53.0,54,52.0,53.0,58.0,54.0,17.0,18.0,20.0,18.0,22.0,22.0,17.0,,,,,,,,,,,,
688,North Carolina,Graham,43.0,42.0,40.0,44.0,43.0,43.0,45.0,43.0,41.0,43.0,48.0,50.0,48.0,44.0,47.0,67.0,51.0,54.0,46.0,50,,,,,,,,,,,,,,,,,,,,,,,
689,North Carolina,Granville,42.0,38.0,36.0,44.0,42.0,43.0,41.0,44.0,43.0,38.0,42.0,49.0,48.0,43.0,48.0,58.0,51.0,58.0,46.0,48,51.0,54.0,47.0,44.0,61.0,58.0,61.0,58.0,44.0,77.0,48.0,50.0,49.0,49.0,71.0,84.0,64.0,49.0,49.0,58.0,38.0,48.0,101.0
690,North Carolina,Guilford,43.0,40.0,36.0,42.0,40.0,42.0,42.0,41.0,44.0,39.0,43.0,47.0,48.0,45.0,52.0,55.0,49.0,55.0,53.0,52,54.0,56.0,59.0,57.0,36.0,38.0,35.0,37.0,38.0,39.0,37.0,39.0,43.0,45.0,77.0,51.0,54.0,58.0,48.0,49.0,51.0,44.0,46.0
691,North Carolina,Haywood,44.0,43.0,41.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,49.0,49.0,49.0,44.0,52.0,58.0,56.0,58.0,49.0,57,58.0,54.0,59.0,80.0,67.0,54.0,59.0,51.0,41.0,44.0,26.0,26.0,,,,,,,,,28.0,,
692,North Carolina,Henderson,,,,,,,,,,,,,,12.0,15.0,18.0,18.0,17.0,17.0,17,20.0,19.0,20.0,20.0,19.0,20.0,20.0,21.0,20.0,,,,,,,,,,,,,,
693,North Carolina,Hyde,,16.0,15.0,18.0,19.0,18.0,20.0,21.0,23.0,22.0,22.0,23.0,24.0,26.0,32.0,28.0,30.0,32.0,,26,30.0,30.0,34.0,,,,,,,,,,,,,,,,,,,,
694,North Carolina,Jackson,,28.0,24.0,26.0,41.0,44.0,45.0,43.0,44.0,44.0,45.0,48.0,49.0,43.0,42.0,58.0,54.0,49.0,44.0,52,54.0,56.0,64.0,74.0,,,,,,,,,,,,,,,,,,,
695,North Carolina,Johnston,39.0,39.0,36.0,40.0,39.0,40.0,40.0,39.0,40.0,35.0,40.0,45.0,46.0,39.0,45.0,50.0,47.0,48.0,41.0,44,54.0,48.0,50.0,49.0,61.0,61.0,50.0,45.0,49.0,58.0,,,49.0,,,74.0,,46.0,47.0,50.0,,,
696,North Carolina,Lenoir,39.0,34.0,32.0,42.0,36.0,35.0,40.0,41.0,40.0,36.0,38.0,44.0,44.0,38.0,44.0,46.0,45.0,47.0,41.0,43,46.0,46.0,50.0,48.0,54.0,,,,,,,,,,,,,,,,,,
697,North Carolina,Lincoln,44.0,42.0,35.0,44.0,41.0,42.0,44.0,44.0,42.0,40.0,46.0,48.0,46.0,40.0,47.0,58.0,50.0,48.0,44.0,48,50.0,61.0,54.0,46.0,54.0,49.0,47.0,46.0,48.0,61.0,43.0,47.0,,,67.0,,,49.0,45.0,48.0,41.0,,
698,North Carolina,Macon,33.0,30.0,29.0,33.0,31.0,33.0,35.0,32.0,32.0,32.0,35.0,38.0,36.0,33.0,31.0,35.0,37.0,36.0,33.0,34,36.0,38.0,42.0,44.0,40.0,39.0,39.0,38.0,37.0,38.0,36.0,35.0,41.0,,,,,,,,,,
699,North Carolina,Martin,35.0,32.0,33.0,40.0,34.0,38.0,36.0,39.0,43.0,43.0,37.0,40.0,42.0,38.0,44.0,45.0,45.0,45.0,43.0,42,47.0,46.0,49.0,46.0,48.0,46.0,,44.0,,,42.0,,,42.0,,,50.0,46.0,47.0,48.0,,,
700,North Carolina,McDowell,,,,,,,,31.0,33.0,30.0,37.0,40.0,40.0,38.0,50.0,55.0,55.0,55.0,53.0,51,52.0,53.0,57.0,55.0,23.0,23.0,27.0,25.0,23.0,24.0,24.0,26.0,21.0,,,,,,,,,,
701,North Carolina,Mecklenburg,44.0,44.0,40.0,45.0,44.0,46.0,44.0,44.0,45.0,43.0,47.0,52.0,54.0,49.0,55.0,61.0,62.0,61.0,59.0,56,58.0,59.0,63.0,64.0,46.0,44.0,43.0,44.0,44.0,48.0,45.0,47.0,52.0,49.0,58.0,58.0,64.0,60.0,61.0,66.0,61.0,63.0,74.0
702,North Carolina,Mitchell,24.0,23.0,20.0,22.0,20.0,25.0,28.0,29.0,31.0,32.0,33.0,38.0,40.0,36.0,40.0,48.0,47.0,51.0,48.0,52,52.0,50.0,56.0,54.0,22.0,25.0,29.0,31.0,25.0,25.0,22.0,25.0,20.0,,,,,,,,,,
703,North Carolina,Montgomery,38.0,37.0,35.0,39.0,35.0,38.0,37.0,40.0,43.0,37.0,38.0,42.0,41.0,37.0,43.0,45.0,42.0,41.0,39.0,38,42.0,44.0,46.0,46.0,46.0,47.0,45.0,45.0,40.0,44.0,42.0,42.0,32.0,,,,,,49.0,49.0,40.0,,
704,North Carolina,Nash,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,
705,North Carolina,New Hanover,36.0,34.0,31.0,34.0,30.0,34.0,31.0,33.0,39.0,40.0,37.0,37.0,38.0,35.0,41.0,41.0,41.0,42.0,36.0,34,36.0,38.0,40.0,34.0,41.0,48.0,46.0,15.0,44.0,20.0,40.0,22.0,45.0,23.0,43.0,28.0,,44.0,42.0,,42.0,45.0,48.0
706,North Carolina,Northampton,19.0,26.0,22.0,32.0,,,,,,,,,,,,,,,,44,47.0,47.0,45.0,49.0,48.0,49.0,,46.0,,,,,,,,,,,,,,,
707,North Carolina,Onslow,,,,,,,,,,,,,,,,35.0,40.0,42.0,44.0,43,41.0,40.0,50.0,46.0,19.0,17.0,19.0,18.0,19.0,21.0,19.0,21.0,23.0,,,,,,,,,,
708,North Carolina,Orange,,,,,,,,,,,,,,,48.0,46.0,48.0,51.0,51.0,48,49.0,48.0,40.0,31.0,17.0,19.0,22.0,24.0,30.0,,,,,,,,,,,,,,
709,North Carolina,Pasquotank,,,,,,,,,,,,,,,,,,,,39,42.0,43.0,45.0,30.0,17.0,16.0,14.0,15.0,14.0,16.0,19.0,21.0,22.0,,,,,,,,,,
710,North Carolina,Person,41.0,41.0,34.0,44.0,40.0,41.0,40.0,42.0,39.0,37.0,41.0,46.0,48.0,42.0,45.0,50.0,49.0,48.0,43.0,47,51.0,51.0,49.0,58.0,51.0,54.0,,46.0,,,44.0,,,42.0,45.0,,67.0,45.0,48.0,61.0,39.0,,
711,North Carolina,Pitt,37.0,34.0,33.0,38.0,35.0,39.0,38.0,39.0,39.0,35.0,39.0,44.0,44.0,39.0,46.0,48.0,45.0,46.0,43.0,43,48.0,47.0,53.0,46.0,49.0,49.0,48.0,44.0,41.0,48.0,43.0,46.0,,47.0,51.0,,,47.0,44.0,47.0,43.0,,
712,North Carolina,Randolph,,,,,,,,,,,,,,,,,,,43.0,43,49.0,54.0,,,,,,,,,,,,,,,,,,,,,
713,North Carolina,Robeson,,,,,,,,,35.0,30.0,34.0,39.0,41.0,36.0,45.0,48.0,46.0,47.0,49.0,48,49.0,51.0,55.0,57.0,,19.0,19.0,20.0,,,,,,,50.0,,,47.0,46.0,47.0,38.0,,
714,North Carolina,Rockingham,42.0,43.0,36.0,44.0,42.0,42.0,42.0,44.0,44.0,40.0,44.0,49.0,49.0,42.0,47.0,54.0,48.0,48.0,44.0,45,51.0,50.0,45.0,44.0,44.0,64.0,54.0,44.0,54.0,71.0,,,,,,,,,,,3.0,,
715,North Carolina,Rowan,44.0,41.0,39.0,43.0,35.0,38.0,37.0,45.0,44.0,43.0,45.0,50.0,51.0,46.0,54.0,59.0,49.0,54.0,47.0,51,64.0,71.0,58.0,80.0,64.0,54.0,58.0,51.0,49.0,43.0,16.0,,,,,,,,,,,,
716,North Carolina,Swain,35.0,37.0,33.0,37.0,36.0,38.0,40.0,36.0,38.0,37.0,41.0,48.0,43.0,39.0,48.0,52.0,51.0,44.0,41.0,44,45.0,45.0,48.0,54.0,47.0,42.0,40.0,42.0,,,,,,,,,,,,,,,
717,North Carolina,Union,42.0,42.0,31.0,45.0,44.0,43.0,44.0,44.0,44.0,38.0,40.0,45.0,45.0,42.0,47.0,51.0,49.0,47.0,41.0,45,54.0,54.0,44.0,50.0,,,,,,,,,,,,,,,,,,,
718,North Carolina,Wake,42.0,42.0,38.0,46.0,44.0,44.0,46.0,45.0,47.0,44.0,44.0,47.0,50.0,47.0,51.0,55.0,56.0,55.0,54.0,53,54.0,57.0,60.0,58.0,47.0,47.0,46.0,44.0,46.0,47.0,43.0,51.0,51.0,47.0,58.0,57.0,70.0,59.0,61.0,68.0,50.0,53.0,77.0
719,North Carolina,Watauga,,,,,,,,23.0,28.0,26.0,32.0,31.0,35.0,30.0,37.0,41.0,38.0,46.0,43.0,43,41.0,35.0,,,,15.0,16.0,17.0,19.0,,,,,,,,,,,,,,
720,North Carolina,Wayne,,,,,,,,43.0,48.0,40.0,37.0,39.0,43.0,38.0,46.0,48.0,53.0,50.0,48.0,49,51.0,53.0,58.0,52.0,19.0,20.0,19.0,18.0,19.0,22.0,21.0,23.0,22.0,,,,,,,,,,
721,North Carolina,Yancey,44.0,44.0,44.0,45.0,44.0,44.0,46.0,45.0,44.0,46.0,47.0,58.0,48.0,44.0,50.0,64.0,51.0,58.0,44.0,51,58.0,61.0,64.0,74.0,49.0,45.0,64.0,80.0,51.0,74.0,50.0,,,,,,,,,,,,
722,North Dakota,Billings,38.0,36.0,34.0,33.0,38.0,37.0,34.0,35.0,36.0,37.0,35.0,39.0,37.0,34.0,37.0,35.0,37.0,36.0,29.0,25,35.0,36.0,36.0,37.0,31.0,,,,,,,,,9.0,9.0,8.0,14.0,,,,,,
723,North Dakota,Burke,39.0,36.0,33.0,32.0,34.0,35.0,32.0,35.0,34.0,35.0,35.0,38.0,37.0,32.0,34.0,32.0,35.0,33.0,32.0,12,8.0,8.0,9.0,6.0,6.0,,,,,,,,0.0,0.0,4.0,10.0,,,,,,,
724,North Dakota,Burleigh,32.0,35.0,33.0,31.0,37.0,35.0,30.0,34.0,34.0,36.0,37.0,34.0,38.0,34.0,33.0,32.0,32.0,24.0,23.0,30,25.0,28.0,27.0,23.0,15.0,11.0,10.0,14.0,14.0,15.0,16.0,17.0,17.0,16.0,17.0,18.0,23.0,24.0,,,,,
725,North Dakota,Cass,37.0,37.0,34.0,33.0,35.0,38.0,34.0,38.0,34.0,37.0,39.0,36.0,39.0,34.0,34.0,32.0,37.0,34.0,34.0,36,33.0,36.0,33.0,35.0,32.0,34.0,36.0,23.0,15.0,22.0,14.0,13.0,15.0,16.0,16.0,17.0,24.0,24.0,,,,,
726,North Dakota,Dunn,37.0,37.0,33.0,34.0,34.0,35.0,34.0,36.0,35.0,34.0,36.0,32.0,41.0,33.0,34.0,31.0,32.0,31.0,31.0,35,34.0,35.0,30.0,35.0,31.0,,,,,,,,,0.0,31.0,25.0,32.0,34.0,35.0,35.0,26.0,34.0,30.0
727,North Dakota,McKenzie,35.0,34.0,33.0,34.0,37.0,35.0,33.0,35.0,36.0,37.0,37.0,41.0,38.0,35.0,36.0,35.0,37.0,35.0,35.0,36,36.0,28.0,6.0,5.0,32.0,42.0,43.0,40.0,41.0,35.0,38.0,40.0,40.0,44.0,45.0,36.0,35.0,33.0,31.0,29.0,21.0,,
728,North Dakota,McLean,,,,,,,,,,,,,,,3.0,6.0,6.0,3.0,6.0,6,6.0,11.0,6.0,6.0,9.0,9.0,,,7.0,9.0,16.0,20.0,28.0,,,,,,,,,,
729,North Dakota,Mercer,35.0,35.0,33.0,35.0,35.0,34.0,31.0,34.0,35.0,36.0,37.0,38.0,38.0,34.0,36.0,32.0,34.0,33.0,32.0,34,33.0,33.0,31.0,31.0,36.0,29.0,27.0,26.0,27.0,31.0,31.0,34.0,33.0,36.0,37.0,32.0,34.0,36.0,37.0,38.0,33.0,33.0,35.0
730,North Dakota,Oliver,39.0,38.0,35.0,34.0,36.0,37.0,32.0,35.0,35.0,37.0,36.0,35.0,37.0,34.0,35.0,33.0,34.0,32.0,30.0,32,31.0,34.0,32.0,35.0,34.0,37.0,35.0,33.0,31.0,24.0,24.0,33.0,7.0,27.0,36.0,34.0,34.0,35.0,35.0,37.0,34.0,33.0,32.0
731,Ohio,Allen,40.0,39.0,36.0,41.0,39.0,37.0,34.0,34.0,37.0,36.0,39.0,36.0,45.0,41.0,42.0,44.0,43.0,44.0,41.0,44,45.0,43.0,42.0,45.0,49.0,42.0,45.0,46.0,45.0,44.0,41.0,49.0,41.0,45.0,39.0,44.0,31.0,37.0,33.0,34.0,32.0,31.0,15.0
732,Ohio,Ashtabula,40.0,38.0,37.0,39.0,39.0,39.0,41.0,41.0,41.0,39.0,44.0,42.0,44.0,40.0,44.0,44.0,42.0,45.0,42.0,44,45.0,45.0,44.0,46.0,44.0,42.0,40.0,45.0,43.0,39.0,42.0,46.0,39.0,42.0,39.0,39.0,32.0,31.0,30.0,31.0,35.0,31.0,34.0
733,Ohio,Athens,23.0,20.0,24.0,25.0,28.0,26.0,27.0,28.0,29.0,33.0,34.0,31.0,31.0,32.0,39.0,39.0,43.0,50.0,43.0,42,46.0,45.0,45.0,50.0,12.0,18.0,16.0,17.0,16.0,16.0,19.0,19.0,,,,,,,,,,,
734,Ohio,Belmont,15.0,14.0,12.0,15.0,17.0,15.0,17.0,16.0,,,,,,,,,,,16.0,20,20.0,21.0,24.0,22.0,19.0,23.0,24.0,28.0,28.0,26.0,22.0,22.0,23.0,27.0,26.0,,,,,,,,
735,Ohio,Butler,46.0,49.0,38.0,43.0,41.0,41.0,42.0,41.0,42.0,41.0,46.0,45.0,48.0,43.0,44.0,50.0,43.0,52.0,43.0,55,59.0,61.0,60.0,63.0,42.0,39.0,39.0,40.0,40.0,38.0,38.0,41.0,38.0,42.0,48.0,39.0,37.0,33.0,32.0,33.0,36.0,32.0,35.0
736,Ohio,Clark,42.0,43.0,40.0,45.0,44.0,41.0,42.0,44.0,44.0,46.0,50.0,48.0,52.0,45.0,47.0,50.0,47.0,57.0,48.0,48,55.0,51.0,51.0,50.0,58.0,49.0,49.0,51.0,50.0,45.0,42.0,50.0,44.0,49.0,47.0,50.0,38.0,36.0,33.0,37.0,42.0,31.0,31.0
737,Ohio,Clermont,41.0,38.0,35.0,40.0,40.0,42.0,44.0,44.0,49.0,45.0,47.0,49.0,53.0,44.0,48.0,50.0,47.0,52.0,42.0,47,49.0,47.0,48.0,64.0,54.0,45.0,47.0,49.0,46.0,48.0,36.0,44.0,46.0,49.0,49.0,54.0,33.0,35.0,31.0,31.0,34.0,31.0,28.0
738,Ohio,Clinton,41.0,39.0,39.0,43.0,41.0,42.0,44.0,41.0,44.0,41.0,49.0,47.0,49.0,44.0,47.0,51.0,48.0,49.0,45.0,48,51.0,49.0,50.0,64.0,64.0,47.0,49.0,51.0,49.0,51.0,44.0,61.0,44.0,48.0,47.0,50.0,45.0,,,48.0,36.0,37.0,32.0
739,Ohio,Columbiana,16.0,16.0,10.0,12.0,12.0,14.0,15.0,18.0,16.0,17.0,19.0,20.0,23.0,23.0,21.0,24.0,26.0,26.0,24.0,30,25.0,26.0,31.0,34.0,27.0,27.0,32.0,38.0,35.0,40.0,33.0,28.0,28.0,32.0,31.0,33.0,33.0,30.0,,,,,
740,Ohio,Crawford,,,,,,,,,,,,,41.0,34.0,36.0,35.0,36.0,36.0,34.0,36,36.0,38.0,36.0,39.0,39.0,35.0,22.0,41.0,37.0,38.0,37.0,36.0,38.0,,,,,,,,,,
741,Ohio,Cuyahoga,46.0,51.0,46.0,50.0,45.0,44.0,46.0,44.0,46.0,52.0,61.0,59.0,61.0,41.0,45.0,45.0,44.0,50.0,59.0,61,62.0,68.0,67.0,67.0,47.0,46.0,47.0,47.0,51.0,50.0,47.0,51.0,51.0,55.0,55.0,51.0,44.0,44.0,47.0,48.0,47.0,37.0,40.0
742,Ohio,Delaware,38.0,38.0,38.0,41.0,39.0,38.0,41.0,39.0,41.0,41.0,46.0,43.0,44.0,41.0,46.0,48.0,45.0,47.0,44.0,45,48.0,48.0,45.0,47.0,54.0,44.0,,,,,,,,,,,,,,,,,
743,Ohio,Fayette,35.0,36.0,35.0,38.0,35.0,35.0,37.0,37.0,37.0,35.0,38.0,37.0,40.0,35.0,37.0,40.0,37.0,38.0,35.0,36,36.0,38.0,39.0,45.0,41.0,38.0,44.0,44.0,38.0,37.0,37.0,39.0,39.0,,,,,,,,,,
744,Ohio,Franklin,43.0,43.0,40.0,46.0,43.0,41.0,42.0,44.0,47.0,45.0,49.0,49.0,51.0,40.0,44.0,46.0,44.0,47.0,58.0,59,61.0,62.0,62.0,65.0,35.0,32.0,32.0,35.0,35.0,33.0,34.0,40.0,35.0,38.0,38.0,41.0,44.0,47.0,47.0,49.0,49.0,52.0,55.0
745,Ohio,Gallia,,,,,,,,,,,,,,,,,,,55.0,54,46.0,,,,,,,,,,,,,,,,,,,,,,
746,Ohio,Geauga,41.0,41.0,41.0,42.0,42.0,43.0,44.0,44.0,41.0,39.0,47.0,41.0,46.0,39.0,44.0,38.0,41.0,49.0,43.0,48,50.0,48.0,45.0,44.0,45.0,45.0,,,,,,,,,,,,,,,,,
747,Ohio,Greene,40.0,39.0,39.0,41.0,41.0,40.0,40.0,42.0,45.0,44.0,47.0,45.0,51.0,44.0,47.0,48.0,47.0,52.0,44.0,44,46.0,46.0,43.0,47.0,49.0,45.0,19.0,18.0,19.0,17.0,21.0,21.0,15.0,13.0,,,,,,,,,
748,Ohio,Hamilton,48.0,49.0,48.0,52.0,51.0,50.0,49.0,50.0,56.0,55.0,56.0,54.0,67.0,53.0,50.0,58.0,45.0,49.0,59.0,60,61.0,65.0,65.0,67.0,50.0,46.0,47.0,42.0,43.0,43.0,44.0,47.0,47.0,50.0,50.0,54.0,50.0,52.0,54.0,75.0,54.0,50.0,58.0
749,Ohio,Hancock,,,,,,,,,,,,21.0,22.0,19.0,20.0,22.0,23.0,23.0,23.0,23,23.0,23.0,25.0,19.0,29.0,28.0,24.0,28.0,32.0,30.0,26.0,29.0,,,,,,,,,,,
750,Ohio,Jefferson,45.0,47.0,37.0,45.0,48.0,50.0,50.0,52.0,51.0,46.0,53.0,51.0,52.0,43.0,46.0,42.0,38.0,44.0,40.0,56,58.0,61.0,59.0,58.0,21.0,38.0,40.0,44.0,42.0,40.0,44.0,53.0,48.0,51.0,54.0,52.0,52.0,41.0,38.0,39.0,42.0,43.0,42.0
751,Ohio,Knox,41.0,38.0,38.0,41.0,40.0,38.0,41.0,40.0,41.0,40.0,45.0,42.0,42.0,39.0,44.0,45.0,43.0,46.0,43.0,44,49.0,48.0,45.0,47.0,47.0,43.0,45.0,46.0,46.0,46.0,41.0,42.0,40.0,45.0,33.0,,,,,,,,
752,Ohio,Lake,40.0,38.0,37.0,37.0,38.0,38.0,39.0,43.0,42.0,43.0,46.0,42.0,45.0,35.0,36.0,37.0,34.0,40.0,35.0,38,39.0,40.0,38.0,43.0,32.0,31.0,32.0,31.0,33.0,31.0,35.0,33.0,31.0,36.0,40.0,36.0,41.0,43.0,38.0,46.0,44.0,43.0,46.0
753,Ohio,Lawrence,40.0,39.0,36.0,39.0,36.0,36.0,39.0,41.0,42.0,44.0,46.0,50.0,56.0,44.0,51.0,54.0,47.0,48.0,42.0,46,51.0,57.0,53.0,56.0,46.0,44.0,42.0,44.0,44.0,39.0,36.0,48.0,35.0,29.0,26.0,,,,,,,,
754,Ohio,Licking,40.0,38.0,37.0,41.0,40.0,39.0,43.0,42.0,41.0,41.0,47.0,44.0,46.0,42.0,45.0,47.0,43.0,44.0,43.0,43,45.0,45.0,45.0,49.0,54.0,44.0,48.0,49.0,47.0,44.0,46.0,54.0,,,,,,,,,,,
755,Ohio,Lorain,37.0,37.0,35.0,38.0,37.0,36.0,34.0,34.0,35.0,35.0,40.0,39.0,49.0,40.0,43.0,45.0,42.0,48.0,44.0,42,48.0,44.0,36.0,41.0,33.0,32.0,36.0,32.0,36.0,34.0,32.0,34.0,35.0,38.0,39.0,31.0,28.0,29.0,29.0,29.0,27.0,24.0,21.0
756,Ohio,Lucas,41.0,40.0,38.0,40.0,42.0,41.0,40.0,41.0,44.0,43.0,47.0,44.0,46.0,44.0,51.0,41.0,41.0,44.0,40.0,55,56.0,59.0,52.0,51.0,34.0,30.0,33.0,33.0,35.0,31.0,31.0,32.0,33.0,30.0,34.0,33.0,36.0,34.0,35.0,38.0,43.0,40.0,38.0
757,Ohio,Madison,40.0,39.0,39.0,42.0,41.0,41.0,43.0,42.0,43.0,42.0,47.0,44.0,47.0,41.0,45.0,50.0,47.0,48.0,44.0,47,51.0,48.0,48.0,51.0,61.0,46.0,50.0,51.0,48.0,50.0,44.0,50.0,,,,,,,,,,,
758,Ohio,Mahoning,42.0,40.0,38.0,39.0,36.0,36.0,35.0,42.0,42.0,44.0,45.0,45.0,48.0,43.0,50.0,47.0,44.0,50.0,54.0,56,54.0,57.0,56.0,59.0,42.0,36.0,37.0,35.0,28.0,29.0,30.0,33.0,32.0,35.0,35.0,32.0,31.0,33.0,42.0,41.0,42.0,57.0,73.0
759,Ohio,Medina,40.0,39.0,35.0,38.0,38.0,40.0,40.0,46.0,40.0,39.0,45.0,43.0,44.0,43.0,46.0,40.0,43.0,51.0,42.0,45,44.0,45.0,43.0,44.0,49.0,44.0,44.0,47.0,46.0,47.0,39.0,49.0,41.0,41.0,44.0,39.0,37.0,34.0,31.0,32.0,28.0,29.0,27.0
760,Ohio,Miami,40.0,40.0,39.0,40.0,40.0,40.0,43.0,42.0,41.0,42.0,47.0,45.0,44.0,41.0,44.0,45.0,44.0,46.0,44.0,48,51.0,48.0,46.0,47.0,49.0,44.0,47.0,45.0,35.0,44.0,,,,,,,,,,,,,
761,Ohio,Monroe,,,,,,,,,,,,,,,,,,,14.0,20,23.0,24.0,21.0,22.0,17.0,21.0,25.0,22.0,25.0,27.0,,,,,,,,,,,,,
